|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|eff_date|cur_code1|pre_amt_all|usd_amt_all|app_name|app_cst_no|app_id_no|app_cus_pro|ins_name|ins_cst_no|ins_id_no|ins_cus_pro|benefit_name|benefit_id_no|benefit_pro|relation_1|relation_2|pay_type|rpay_date|pay_date|cur_code2|pay_amt|pay_usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|etl_date
134|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
135|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
136|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
137|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
138|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
139|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
140|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
141|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
142|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
143|||||P997301802201700000001|T997301802201700000009|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
144|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
145|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
146|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
147|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
148|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
149|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
150|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
151|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
152|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
153|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
154|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
155|||||P997301802201700000001|T997301802201700000010|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
156|||||P997301808201700000004|T997301808201700000006|20171220|20171221||||洛丝罗林的黄油啤酒|8000000024|5113079120761027G|0|瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|0|||||||||||||||||
157|||||P997301602201700000013|T997301602201700000017|20171220|20171221||||嘉通科技股份有限公司|8000000007|9113050074340825F|0|嘉通科技股份有限公司|8000000007|9113050074340825F|0|||||||||||||||||
158|||||P997301602201700000013|T997301602201700000017|20171220|20171221||||嘉通科技股份有限公司|8000000007|9113050074340825F|0|嘉通科技股份有限公司|8000000007|9113050074340825F|0|||||||||||||||||
159|||||P997301602201700000013|T997301602201700000018|20171220|20171221||||嘉通科技股份有限公司|8000000007|9113050074340825F|0|嘉通科技股份有限公司|8000000007|9113050074340825F|0|||||||||||||||||
160|||||P997301602201700000013|T997301602201700000018|20171220|20171221||||嘉通科技股份有限公司|8000000007|9113050074340825F|0|嘉通科技股份有限公司|8000000007|9113050074340825F|0|||||||||||||||||
161|||||P997301604201700000001|T997301604201700000001|20171220|20171221||||买买提.买买提|8000000027|123123123123123123|1|艾买提·亚库甫|8000000032|qweqwewqeqwe|1|||||||||||||||||
162|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
163|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
164|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
165|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
166|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
167|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
168|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
169|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
170|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
171|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
172|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
173|||||P997301802201700000001|T997301802201700000011|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
174|||||P997301604201700000002|T997301604201700000002|20171221|20171222||||买买提.买买提|8000000027|123123123123123123|1|艾买提·亚库甫|8000000032|qweqwewqeqwe|1|||||||||||||||||
175|||||P997301602201700000015|T997301602201700000020|20171221|20171222||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
176|||||P997301603201700000001|T997301603201700000002|20171221|20171222||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
177|||||P997301607201700000001|T997301607201700000001|20171221|20171222||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
178|||||P997301602201700000021|T997301602201700000026|20171221|20171222||||最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|0|最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|0|||||||||||||||||
179|||||P997301802201700000008|T997301802201700000014|20171221|20171222||||软通太平|8000000045|12344123|1|软通太平|8000000045|12344123|1|||||||||||||||||
180|||||P997301602201700000029|T997301602201700000027|20171221|20171222||||张江高科技股份有限公司|8000000046|QAZX1234567890|0|张江高科技股份有限公司|8000000046|QAZX1234567890|0|||||||||||||||||
181|||||P997301802201700000009|T997301802201700000016|20171221|20171222||||apple|8000000051|34567890|1|apple|8000000051|34567890|1|||||||||||||||||
182|||||P997301606201700000001|T997301606201700000001|20171221|20171222||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
183|||||P997301602201700000027|T997301602201700000029|20171221|20171222||||张江高科技股份有限公司|8000000046|QAZX1234567890|0|张江高科技股份有限公司|8000000046|QAZX1234567890|0|||||||||||||||||
184|||||P997301602201700000028|T997301602201700000030|20171221|20171222||||cherry|8000000053|2134566|1|peach|8000000054|213456788|1|||||||||||||||||
185|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
186|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
187|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
188|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
189|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
190|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
191|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
192|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
193|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
194|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
195|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
196|||||P997301802201700000001|T997301802201700000017|20171218|20171219||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|0|||||||||||||||||
197|||||P997301605201700000001|T997301605201700000001|20171221|20171222||||cherry|8000000053|2134566|1|peach|8000000054|213456788|1|||||||||||||||||
198|||||P997301606201700000005|T997301606201700000002|20171221|20171222||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
199|||||P997301605201700000002|T997301605201700000009|20171221|20171222||||cherry|8000000053|2134566|1|peach|8000000054|213456788|1|||||||||||||||||
200|||||P997301602201700000030|T997301602201700000032|20171222|20171223||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
201|||||P997301602201700000030|T997301602201700000032|20171222|20171223||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
202|||||P997301602201700000030|T997301602201700000032|20171222|20171223||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
203|||||P997301802201700000010|T997301802201700000018|20171222|20171223||||软通太平|8000000045|12344123|1|软通太平|8000000045|12344123|1|||||||||||||||||
204|||||P997301602201700000031|T997301602201700000033|20171222|20171223||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
205|||||P997301602201700000031|T997301602201700000033|20171222|20171223||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
206|||||P997301602201700000031|T997301602201700000033|20171222|20171223||||上海金希普船务有限公司|8000000039|918888277333TYUIO|0|上海金希普船务有限公司|8000000039|918888277333TYUIO|0|||||||||||||||||
