|company_code1|company_code2|company_code3|company_code4|pay_type|pol_no|app_no|ins_date|eff_date|cur_code|pre_amt_all|usd_amt_all|pay_amt_all|usd_pay_amt_all|app_name|app_cst_no|id_no|cus_pro|sur_name|sur_id_no|sur_date|pay_date|cur_code2|sur_amt|usd_sur_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
224|||||s1|P336404000201800000004|T336404000201800000009|181214|181215||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404000201800000004-01|
225||||||P336404000201800000005|T336404000201800000010|181214|181214||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
226||||||P336404000201800000006|T336404000201800000011|181214|181215||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
227||||||P336404000201800000007|T336404000201800000012|181214|181215||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
228||||||P336404001201800000001|T336404001201800000001|181214|181215||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
229||||||P336404001201800000002|T336404001201800000002|181214|181215||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
230||||||P336404001201800000003|T336404001201800000003|181214|181215||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
231||||||P336404001201800000004|T336404001201800000004|181214|181215||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
232||||||P336404002201800000001|T336404002201800000001|181211|181212||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
233||||||P336404002201800000002|T336404002201800000002|181211|181201||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
234||||||P336404002201800000003|T336404002201800000003|181211|181212||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
235|||||s1|P336404002201800000003|T336404002201800000004|181211|181212||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404002201800000003-01|
236||||||P336404002201800000003|T336404002201800000003|181211|181212||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
237|||||s1|P336404002201800000003|T336404002201800000004|181211|181212||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404002201800000003-01|
238||||||P336404002201800000004|T336404002201800000005|181211|181212||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
239|||||s1|P336404002201800000004|T336404002201800000006|181211|181212||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404002201800000004-01|
240||||||P336404002201800000004|T336404002201800000005|181211|181212||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
241|||||s1|P336404002201800000004|T336404002201800000006|181211|181212||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404002201800000004-01|
242||||||P336404002201800000005|T336404002201800000007|181211|181212||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
243||||||P336404002201800000006|T336404002201800000008|181211|181212||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
244||||||P336404003201800000001|T336404003201800000001|181221|181222||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
245|||||07|P336404003201800000001|T336404003201800000002|181221|181222||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404003201800000001-01|
246||||||P336404003201800000001|T336404003201800000001|181221|181222||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
247|||||07|P336404003201800000001|T336404003201800000002|181221|181222||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404003201800000001-01|
248||||||P336404603201800000008|T336404603201800000002|181221|181222||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
249|||||07|P336404603201800000008|T336404603201800000003|181221|181222||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404603201800000008-01|
250||||||P336404603201800000008|T336404603201800000002|181221|181222||||||浙分-测试|8000000627|62343254352134|0||||||||||||||
251|||||07|P336404603201800000008|T336404603201800000003|181221|181222||||||浙分-测试|8000000627|62343254352134|0|||||||||||||P336404603201800000008-01|
252||||||P336404604201800000001|T336404604201800000001|181210|181209||||||noodles|8000000084|213456789|1||||||||||||||
253||||||P336404604201800000002|T336404604201800000002|181210|181210||||||软通ZH|8000000064|2134512323|1||||||||||||||
254||||||P336404604201800000003|T336404604201800000003|181210|181211||||||waterm|8000000060|2345678|1||||||||||||||
255||||||P336404604201800000004|T336404604201800000005|181210|181209||||||软通ZH|8000000067|12444123|1||||||||||||||
256||||||P336404604201800000005|T336404604201800000006|181210|181211||||||软通ZH|8000000067|12444123|1||||||||||||||
257||||||P336404604201800000006|T336404604201800000007|181210|181211||||||软通太平|8000000087|1244132|1||||||||||||||
258|||||c1|P336404604201800000006|T336404604201800000008|181210|181211||||||软通太平|8000000087|1244132|1|||||||||||||P336404604201800000006-01|
259||||||P336404604201800000006|T336404604201800000007|181210|181211||||||软通太平|8000000087|1244132|1||||||||||||||
260|||||c1|P336404604201800000006|T336404604201800000008|181210|181211||||||软通太平|8000000087|1244132|1|||||||||||||P336404604201800000006-01|
261||||||P336404604201800000007|T336404604201800000009|181210|181211||||||软通ZH|8000000067|12444123|1||||||||||||||
262|||||s1|P336404604201800000007|T336404604201800000011|181210|181211||||||软通ZH|8000000067|12444123|1|||||||||||||P336404604201800000007-01|
263||||||P336404604201800000008|T336404604201800000010|181210|181203||||||软通ZH|8000000067|12444123|1||||||||||||||
264||||||P336404604201800000007|T336404604201800000009|181210|181211||||||软通ZH|8000000067|12444123|1||||||||||||||
265|||||s1|P336404604201800000007|T336404604201800000011|181210|181211||||||软通ZH|8000000067|12444123|1|||||||||||||P336404604201800000007-01|
266||||||P336404604201800000009|T336404604201800000012|181210|181211||||||noodles|8000000084|213456789|1||||||||||||||
267||||||P336404604201800000010|T336404604201800000013|181210|181211||||||waterm|8000000060|2345678|1||||||||||||||
268||||||P336404604201800000011|T336404604201800000014|181221|181221||||||山山|8000000652|110101199005180118|1||||||||||||||
269||||||P336404604201800000012|T336404604201800000015|181222|181223||||||cxx|8000000652|110101199005180118|1||||||||||||||
270||||||P336404606201800000001|T336404606201800000001|181210|181211||||||noodles|8000000084|213456789|1||||||||||||||
271||||||P336404606201800000002|T336404606201800000002|181211|181212||||||noodles|8000000084|213456789|1||||||||||||||
272|||||70|P336404606201800000002|T336404606201800000004|181211|181212||||||noodles|8000000084|213456789|1|||||||||||||P336404606201800000002-01|
273|||||12|P336404606201800000002|T336404606201800000005|181211|181212||||||noodles|8000000084|213456789|1|||||||||||||P336404606201800000002-02|
274||||||P336404606201800000003|T336404606201800000003|181211|181204||||||软通ZH|8000000067|12444123|1||||||||||||||
275||||||P336404606201800000002|T336404606201800000002|181211|181212||||||noodles|8000000084|213456789|1||||||||||||||
276|||||70|P336404606201800000002|T336404606201800000004|181211|181212||||||noodles|8000000084|213456789|1|||||||||||||P336404606201800000002-01|
277|||||12|P336404606201800000002|T336404606201800000005|181211|181212||||||noodles|8000000084|213456789|1|||||||||||||P336404606201800000002-02|
278||||||P336404606201800000002|T336404606201800000002|181211|181212||||||noodles|8000000084|213456789|1||||||||||||||
279|||||70|P336404606201800000002|T336404606201800000004|181211|181212||||||noodles|8000000084|213456789|1|||||||||||||P336404606201800000002-01|
280|||||12|P336404606201800000002|T336404606201800000005|181211|181212||||||noodles|8000000084|213456789|1|||||||||||||P336404606201800000002-02|
281||||||P336404606201900000001|T336404606201900000002|190213|190214||||||软通ZH|8000000067|12444123|1||||||||||||||
282||||||P336404606201900000002|T336404606201900000003|190213|190214||||||软通ZH|8000000067|12444123|1||||||||||||||
283||||||P336404803201800000001|T336404803201800000001|181221|181222||||||测试-浙分|8000000653|213124234235|0||||||||||||||
284|||||07|P336404803201800000001|T336404803201800000002|181221|181222||||||测试-浙分|8000000653|213124234235|0|||||||||||||P336404803201800000001-01|
285|||||08|P336404803201800000001|T336404803201800000003|181221|181222||||||测试-浙分|8000000653|213124234235|0|||||||||||||P336404803201800000001-02|
286||||||P336404803201800000001|T336404803201800000001|181221|181222||||||测试-浙分|8000000653|213124234235|0||||||||||||||
287|||||07|P336404803201800000001|T336404803201800000002|181221|181222||||||测试-浙分|8000000653|213124234235|0|||||||||||||P336404803201800000001-01|
288|||||08|P336404803201800000001|T336404803201800000003|181221|181222||||||测试-浙分|8000000653|213124234235|0|||||||||||||P336404803201800000001-02|
289||||||P336404803201800000001|T336404803201800000001|181221|181222||||||测试-浙分|8000000653|213124234235|0||||||||||||||
290|||||07|P336404803201800000001|T336404803201800000002|181221|181222||||||测试-浙分|8000000653|213124234235|0|||||||||||||P336404803201800000001-01|
291|||||08|P336404803201800000001|T336404803201800000003|181221|181222||||||测试-浙分|8000000653|213124234235|0|||||||||||||P336404803201800000001-02|
292||||||P336405093201800000001|T336405093201800000001|181221|181222||||||软通ZH|8000000064|2134512323|1||||||||||||||
293|||||70|P336405093201800000001|T336405093201800000002|181221|181222||||||软通ZH|8000000064|2134512323|1|||||||||||||P336405093201800000001-01|
294||||||P336405093201800000001|T336405093201800000001|181221|181222||||||软通ZH|8000000064|2134512323|1||||||||||||||
295|||||70|P336405093201800000001|T336405093201800000002|181221|181222||||||软通ZH|8000000064|2134512323|1|||||||||||||P336405093201800000001-01|
296||||||P336406002201900000001|T336406002201900000002|190116|190101||||||测试|8000000191|71092841-X|0||||||||||||||
297||||||P336406002201900000002|T336406002201900000003|190214|190212||||||测试|8000000191|71092841-X|0||||||||||||||
298||||||P336406016201800000001|T336406016201800000001|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
299|||||07|P336406016201800000001|T336406016201800000005|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000001-01|
300||||||P336406016201800000002|T336406016201800000002|181207|181204||||||秦羽|8000000617|110101198001010117|1||||||||||||||
301|||||22|P336406016201800000002|T336406016201800000006|181207|181204||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000002-01|
302||||||P336406016201800000003|T336406016201800000003|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
303|||||08|P336406016201800000003|T336406016201800000008|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000003-01|
304|||||s2|P336406016201800000003|T336406016201800000009|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000003-02|
305||||||P336406016201800000004|T336406016201800000004|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
306|||||c1|P336406016201800000004|T336406016201800000007|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000004-01|
307||||||P336406016201800000001|T336406016201800000001|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
308|||||07|P336406016201800000001|T336406016201800000005|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000001-01|
309||||||P336406016201800000002|T336406016201800000002|181207|181204||||||秦羽|8000000617|110101198001010117|1||||||||||||||
310|||||22|P336406016201800000002|T336406016201800000006|181207|181204||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000002-01|
311||||||P336406016201800000004|T336406016201800000004|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
312|||||c1|P336406016201800000004|T336406016201800000007|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000004-01|
313||||||P336406016201800000003|T336406016201800000003|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
314|||||08|P336406016201800000003|T336406016201800000008|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000003-01|
315|||||s2|P336406016201800000003|T336406016201800000009|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000003-02|
316||||||P336406016201800000003|T336406016201800000003|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
317|||||08|P336406016201800000003|T336406016201800000008|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000003-01|
318|||||s2|P336406016201800000003|T336406016201800000009|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406016201800000003-02|
319||||||P336406202201800000001|T336406202201800000001|181207|181207||||||秦羽|8000000617|110101198001010117|1||||||||||||||
320|||||07|P336406202201800000001|T336406202201800000005|181207|181207||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406202201800000001-01|
321||||||P336406202201800000002|T336406202201800000002|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
322|||||s2|P336406202201800000002|T336406202201800000006|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406202201800000002-01|
323||||||P336406202201800000003|T336406202201800000003|181207|181208||||||秦羽|8000000617|110101198001010117|1||||||||||||||
324|||||12|P336406202201800000003|T336406202201800000007|181207|181208||||||秦羽|8000000617|110101198001010117|1|||||||||||||P336406202201800000003-01|
