|company_code1|company_code2|company_code3|pol_no|ins_date|app_name|app_cst_no|app_id_no|insfav_type|insbene_cus_pro|relation|fav_type|name|insbene_cst_no|insbene_id_no|etl_date
176||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
177||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
178||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
179||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
180||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
181||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
182||||P997301604201700000002|171221|买买提.买买提|8000000027|123123123123123123|11|1|01||艾买提·亚库甫|8000000032|qweqwewqeqwe|
183||||P997301602201700000015|171221|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
184||||P997301603201700000001|171221|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
185||||P997301607201700000001|171221|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
186||||P997301602201700000021|171221|最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|11|0|||最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|
187||||P997301802201700000008|171221|软通太平|8000000045|12344123|11|1|01||软通太平|8000000045|12344123|
188||||P997301602201700000029|171221|张江高科技股份有限公司|8000000046|QAZX1234567890|11|0|||张江高科技股份有限公司|8000000046|QAZX1234567890|
189||||P997301802201700000009|171221|apple|8000000051|34567890|11|1|01||apple|8000000051|34567890|
190||||P997301606201700000001|171221|山水集团|8000000052|1234567890|11|0|||山水集团|8000000052|1234567890|
191||||P997301602201700000027|171221|张江高科技股份有限公司|8000000046|QAZX1234567890|11|0|||张江高科技股份有限公司|8000000046|QAZX1234567890|
192||||P997301602201700000028|171221|cherry|8000000053|2134566|11|1|02||peach|8000000054|213456788|
193||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
194||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
195||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
196||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
197||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
198||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
199||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
200||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
201||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
202||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
203||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
204||||P997301802201700000001|171218|阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|11|0|||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|
205||||P997301605201700000001|171221|cherry|8000000053|2134566|11|1|01||peach|8000000054|213456788|
206||||P997301606201700000005|171221|山水集团|8000000052|1234567890|11|0|||山水集团|8000000052|1234567890|
207||||P997301605201700000002|171221|cherry|8000000053|2134566|11|1|01||peach|8000000054|213456788|
208||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
209||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
210||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
211||||P997301802201700000010|171222|软通太平|8000000045|12344123|11|1|01||软通太平|8000000045|12344123|
212||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
213||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
214||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
215||||P997301602201700000032|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
216||||P997301602201700000032|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
217||||P997301602201700000032|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
218||||P997301602201700000033|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
219||||P997301602201700000033|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
220||||P997301602201700000034|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
221||||P997301602201700000035|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
222||||P997301602201700000035|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
223||||P997301602201700000036|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
224||||P997301602201700000036|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
225||||P997301602201700000037|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
226||||P997301602201700000038|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
227||||P997301602201700000039|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
228||||P997301603201700000002|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
229||||P997301603201700000003|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
230||||P997301603201700000004|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
231||||P997301603201700000005|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
232||||P997301603201700000006|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
233||||P997301604201700000003|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
234||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
235||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
236||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
237||||P997301806201700000004|171220|豆腐乳高新茄子渣科技有限公司|8000000020|7770305004170305H|11|0|||豆腐乳高新茄子渣科技有限公司|8000000020|7770305004170305H|
238||||P997301806201700000004|171220|豆腐乳高新茄子渣科技有限公司|8000000020|7770305004170305H|11|0|||豆腐乳高新茄子渣科技有限公司|8000000020|7770305004170305H|
239||||P997301604201700000004|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
240||||P997301604201700000005|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
241||||P997301807201700000002|171220|卷华生福侦探黑科技股份有限公司|8000000030|5113054171070727L|11|0|||卷华生福侦探黑科技股份有限公司|8000000030|5113054171070727L|
242||||P997301807201700000002|171220|卷华生福侦探黑科技股份有限公司|8000000030|5113054171070727L|11|0|||卷华生福侦探黑科技股份有限公司|8000000030|5113054171070727L|
243||||P997301605201700000003|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
244||||P997301605201700000004|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
245||||P997301605201700000005|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
246||||P997301606201700000002|171222|上海宏盛电子有限公司|8000000056|99000220933|11|0|||上海宏盛电子有限公司|8000000056|99000220933|
247||||P997301606201700000003|171222|上海宏盛电子有限公司|8000000056|99000220933|11|0|||上海宏盛电子有限公司|8000000056|99000220933|
248||||P997301606201700000004|171222|上海宏盛电子有限公司|8000000056|99000220933|11|0|||上海宏盛电子有限公司|8000000056|99000220933|
249||||P997301607201700000002|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
250||||P997301607201700000003|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
251||||P997301607201700000004|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
252||||P997301808201700000002|171220|洛丝罗林的黄油啤酒|8000000024|5113079120761027G|11|0|||瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|
253||||P997301808201700000002|171220|洛丝罗林的黄油啤酒|8000000024|5113079120761027G|11|0|||瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|
254||||P997301808201700000002|171220|洛丝罗林的黄油啤酒|8000000024|5113079120761027G|11|0|||瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|
255||||P997301608201700000001|171222|上海宏盛电子有限公司|8000000056|99000220933|11|0|||上海宏盛电子有限公司|8000000056|99000220933|
256||||P997301608201700000002|171222|上海宏盛电子有限公司|8000000056|99000220933|11|0|||上海宏盛电子有限公司|8000000056|99000220933|
257||||P997301608201700000003|171222|上海宏盛电子有限公司|8000000056|99000220933|11|0|||上海宏盛电子有限公司|8000000056|99000220933|
258||||P997301808201700000003|171220|洛丝罗林的黄油啤酒|8000000024|5113079120761027G|11|0|||瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|
259||||P997301808201700000003|171220|洛丝罗林的黄油啤酒|8000000024|5113079120761027G|11|0|||瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|
260||||P997301808201700000003|171220|洛丝罗林的黄油啤酒|8000000024|5113079120761027G|11|0|||瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|
261||||P997301808201700000003|171220|洛丝罗林的黄油啤酒|8000000024|5113079120761027G|11|0|||瑞文戴尔的蜂蜜公爵|8000000025|5110370734341206Y|
262||||P997301602201700000032|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
263||||P997301602201700000032|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
264||||P997301602201700000032|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
265||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
266||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
267||||P997301602201700000031|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
268||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
269||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
270||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
271||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
272||||P997301602201700000030|171222|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
