|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|app_name|app_cst_no|app_id_type|app_id_no|ins_no|renew_date|pay_date|cur_code|pre_amt|usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
243|||||P336404002201800000006|T336404002201800000008|181211|浙分-测试|8000000627|02|62343254352134|04002||||||||||||
244|||||P336404003201800000001|T336404003201800000001|181221|浙分-测试|8000000627|02|62343254352134|04003||||||||||||
245|||||P336404003201800000001|T336404003201800000002|181221|浙分-测试|8000000627|02|62343254352134|04003|||||||||||P336404003201800000001-01|
246|||||P336404003201800000001|T336404003201800000001|181221|浙分-测试|8000000627|02|62343254352134|04003||||||||||||
247|||||P336404003201800000001|T336404003201800000002|181221|浙分-测试|8000000627|02|62343254352134|04003|||||||||||P336404003201800000001-01|
248|||||P336404603201800000008|T336404603201800000002|181221|浙分-测试|8000000627|02|62343254352134|04603||||||||||||
249|||||P336404603201800000008|T336404603201800000003|181221|浙分-测试|8000000627|02|62343254352134|04603|||||||||||P336404603201800000008-01|
250|||||P336404603201800000008|T336404603201800000002|181221|浙分-测试|8000000627|02|62343254352134|04603||||||||||||
251|||||P336404603201800000008|T336404603201800000003|181221|浙分-测试|8000000627|02|62343254352134|04603|||||||||||P336404603201800000008-01|
252|||||P336404604201800000001|T336404604201800000001|181210|noodles|8000000084|02|213456789|04604||||||||||||
253|||||P336404604201800000002|T336404604201800000002|181210|软通ZH|8000000064|02|2134512323|04604||||||||||||
254|||||P336404604201800000003|T336404604201800000003|181210|waterm|8000000060|02|2345678|04604||||||||||||
255|||||P336404604201800000004|T336404604201800000005|181210|软通ZH|8000000067|02|12444123|04604||||||||||||
256|||||P336404604201800000005|T336404604201800000006|181210|软通ZH|8000000067|02|12444123|04604||||||||||||
257|||||P336404604201800000006|T336404604201800000007|181210|软通太平|8000000087|02|1244132|04604||||||||||||
258|||||P336404604201800000006|T336404604201800000008|181210|软通太平|8000000087|02|1244132|04604|||||||||||P336404604201800000006-01|
259|||||P336404604201800000006|T336404604201800000007|181210|软通太平|8000000087|02|1244132|04604||||||||||||
260|||||P336404604201800000006|T336404604201800000008|181210|软通太平|8000000087|02|1244132|04604|||||||||||P336404604201800000006-01|
261|||||P336404604201800000007|T336404604201800000009|181210|软通ZH|8000000067|02|12444123|04604||||||||||||
262|||||P336404604201800000007|T336404604201800000011|181210|软通ZH|8000000067|02|12444123|04604|||||||||||P336404604201800000007-01|
263|||||P336404604201800000008|T336404604201800000010|181210|软通ZH|8000000067|02|12444123|04604||||||||||||
264|||||P336404604201800000007|T336404604201800000009|181210|软通ZH|8000000067|02|12444123|04604||||||||||||
265|||||P336404604201800000007|T336404604201800000011|181210|软通ZH|8000000067|02|12444123|04604|||||||||||P336404604201800000007-01|
266|||||P336404604201800000009|T336404604201800000012|181210|noodles|8000000084|02|213456789|04604||||||||||||
267|||||P336404604201800000010|T336404604201800000013|181210|waterm|8000000060|02|2345678|04604||||||||||||
268|||||P336404604201800000011|T336404604201800000014|181221|山山|8000000652|01|110101199005180118|04604||||||||||||
269|||||P336404604201800000012|T336404604201800000015|181222|cxx|8000000652|01|110101199005180118|04604||||||||||||
270|||||P336404606201800000001|T336404606201800000001|181210|noodles|8000000084|02|213456789|04606||||||||||||
271|||||P336404606201800000002|T336404606201800000002|181211|noodles|8000000084|02|213456789|04606||||||||||||
272|||||P336404606201800000002|T336404606201800000004|181211|noodles|8000000084|02|213456789|04606|||||||||||P336404606201800000002-01|
273|||||P336404606201800000002|T336404606201800000005|181211|noodles|8000000084|02|213456789|04606|||||||||||P336404606201800000002-02|
274|||||P336404606201800000003|T336404606201800000003|181211|软通ZH|8000000067|02|12444123|04606||||||||||||
275|||||P336404606201800000002|T336404606201800000002|181211|noodles|8000000084|02|213456789|04606||||||||||||
276|||||P336404606201800000002|T336404606201800000004|181211|noodles|8000000084|02|213456789|04606|||||||||||P336404606201800000002-01|
277|||||P336404606201800000002|T336404606201800000005|181211|noodles|8000000084|02|213456789|04606|||||||||||P336404606201800000002-02|
278|||||P336404606201800000002|T336404606201800000002|181211|noodles|8000000084|02|213456789|04606||||||||||||
279|||||P336404606201800000002|T336404606201800000004|181211|noodles|8000000084|02|213456789|04606|||||||||||P336404606201800000002-01|
280|||||P336404606201800000002|T336404606201800000005|181211|noodles|8000000084|02|213456789|04606|||||||||||P336404606201800000002-02|
281|||||P336404606201900000001|T336404606201900000002|190213|软通ZH|8000000067|02|12444123|04606||||||||||||
282|||||P336404606201900000002|T336404606201900000003|190213|软通ZH|8000000067|02|12444123|04606||||||||||||
283|||||P336404803201800000001|T336404803201800000001|181221|测试-浙分|8000000653|11|213124234235|04803||||||||||||
284|||||P336404803201800000001|T336404803201800000002|181221|测试-浙分|8000000653|11|213124234235|04803|||||||||||P336404803201800000001-01|
285|||||P336404803201800000001|T336404803201800000003|181221|测试-浙分|8000000653|11|213124234235|04803|||||||||||P336404803201800000001-02|
286|||||P336404803201800000001|T336404803201800000001|181221|测试-浙分|8000000653|11|213124234235|04803||||||||||||
287|||||P336404803201800000001|T336404803201800000002|181221|测试-浙分|8000000653|11|213124234235|04803|||||||||||P336404803201800000001-01|
288|||||P336404803201800000001|T336404803201800000003|181221|测试-浙分|8000000653|11|213124234235|04803|||||||||||P336404803201800000001-02|
289|||||P336404803201800000001|T336404803201800000001|181221|测试-浙分|8000000653|11|213124234235|04803||||||||||||
290|||||P336404803201800000001|T336404803201800000002|181221|测试-浙分|8000000653|11|213124234235|04803|||||||||||P336404803201800000001-01|
291|||||P336404803201800000001|T336404803201800000003|181221|测试-浙分|8000000653|11|213124234235|04803|||||||||||P336404803201800000001-02|
292|||||P336405093201800000001|T336405093201800000001|181221|软通ZH|8000000064|02|2134512323|05093||||||||||||
293|||||P336405093201800000001|T336405093201800000002|181221|软通ZH|8000000064|02|2134512323|05093|||||||||||P336405093201800000001-01|
294|||||P336405093201800000001|T336405093201800000001|181221|软通ZH|8000000064|02|2134512323|05093||||||||||||
295|||||P336405093201800000001|T336405093201800000002|181221|软通ZH|8000000064|02|2134512323|05093|||||||||||P336405093201800000001-01|
296|||||P336406002201900000001|T336406002201900000002|190116|测试|8000000191|01|71092841-X|06002||||||||||||
297|||||P336406002201900000002|T336406002201900000003|190214|测试|8000000191|01|71092841-X|06002||||||||||||
298|||||P336406016201800000001|T336406016201800000001|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
299|||||P336406016201800000001|T336406016201800000005|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000001-01|
300|||||P336406016201800000002|T336406016201800000002|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
301|||||P336406016201800000002|T336406016201800000006|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000002-01|
302|||||P336406016201800000003|T336406016201800000003|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
303|||||P336406016201800000003|T336406016201800000008|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000003-01|
304|||||P336406016201800000003|T336406016201800000009|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000003-02|
305|||||P336406016201800000004|T336406016201800000004|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
306|||||P336406016201800000004|T336406016201800000007|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000004-01|
307|||||P336406016201800000001|T336406016201800000001|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
308|||||P336406016201800000001|T336406016201800000005|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000001-01|
309|||||P336406016201800000002|T336406016201800000002|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
310|||||P336406016201800000002|T336406016201800000006|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000002-01|
311|||||P336406016201800000004|T336406016201800000004|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
312|||||P336406016201800000004|T336406016201800000007|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000004-01|
313|||||P336406016201800000003|T336406016201800000003|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
314|||||P336406016201800000003|T336406016201800000008|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000003-01|
315|||||P336406016201800000003|T336406016201800000009|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000003-02|
316|||||P336406016201800000003|T336406016201800000003|181207|秦羽|8000000617|01|110101198001010117|06016||||||||||||
317|||||P336406016201800000003|T336406016201800000008|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000003-01|
318|||||P336406016201800000003|T336406016201800000009|181207|秦羽|8000000617|01|110101198001010117|06016|||||||||||P336406016201800000003-02|
319|||||P336406202201800000001|T336406202201800000001|181207|秦羽|8000000617|01|110101198001010117|06202||||||||||||
320|||||P336406202201800000001|T336406202201800000005|181207|秦羽|8000000617|01|110101198001010117|06202|||||||||||P336406202201800000001-01|
321|||||P336406202201800000002|T336406202201800000002|181207|秦羽|8000000617|01|110101198001010117|06202||||||||||||
322|||||P336406202201800000002|T336406202201800000006|181207|秦羽|8000000617|01|110101198001010117|06202|||||||||||P336406202201800000002-01|
323|||||P336406202201800000003|T336406202201800000003|181207|秦羽|8000000617|01|110101198001010117|06202||||||||||||
324|||||P336406202201800000003|T336406202201800000007|181207|秦羽|8000000617|01|110101198001010117|06202|||||||||||P336406202201800000003-01|
325|||||P336406202201800000004|T336406202201800000004|181207|秦羽|8000000617|01|110101198001010117|06202||||||||||||
326|||||P336406202201800000001|T336406202201800000001|181207|秦羽|8000000617|01|110101198001010117|06202||||||||||||
327|||||P336406202201800000001|T336406202201800000005|181207|秦羽|8000000617|01|110101198001010117|06202|||||||||||P336406202201800000001-01|
328|||||P336406202201800000002|T336406202201800000002|181207|秦羽|8000000617|01|110101198001010117|06202||||||||||||
329|||||P336406202201800000002|T336406202201800000006|181207|秦羽|8000000617|01|110101198001010117|06202|||||||||||P336406202201800000002-01|
330|||||P336406202201800000003|T336406202201800000003|181207|秦羽|8000000617|01|110101198001010117|06202||||||||||||
331|||||P336406202201800000003|T336406202201800000007|181207|秦羽|8000000617|01|110101198001010117|06202|||||||||||P336406202201800000003-01|
332|||||P336406202201900000001|T336406202201900000002|190106|山山|8000000617|01|110101198001010117|06202||||||||||||
333|||||P336406202201900000002|T336406202201900000003|190106|秦羽|8000000617|01|110101198001010117|06202||||||||||||
334|||||P336406602201800000002|T336406602201800000001|181210|太平科技|8000000348|03|514514|06602||||||||||||
335|||||P336406602201800000003|T336406602201800000002|181210|太平科技|8000000348|03|514514|06602||||||||||||
336|||||P336406602201800000003|T336406602201800000004|181210|太平科技|8000000348|03|514514|06602|||||||||||P336406602201800000003-01|
337|||||P336406602201800000001|T336406602201800000003|181210|太平科技|8000000348|03|514514|06602||||||||||||
338|||||P336406602201800000003|T336406602201800000002|181210|太平科技|8000000348|03|514514|06602||||||||||||
339|||||P336406602201800000003|T336406602201800000004|181210|太平科技|8000000348|03|514514|06602|||||||||||P336406602201800000003-01|
340|||||P336406802201800000001|T336406802201800000007|181221|山山|8000000652|01|110101199005180118|06802||||||||||||
341|||||P336408003201800000001|T336408003201800000001|181221|山山|8000000652|01|110101199005180070|08003||||||||||||
342|||||P336408003201800000001|T336408003201800000003|181221|山山|8000000652|01|110101199005180070|08003|||||||||||P336408003201800000001-01|
343|||||P336408003201800000001|T336408003201800000001|181221|山山|8000000652|01|110101199005180070|08003||||||||||||
344|||||P336408003201800000001|T336408003201800000003|181221|山山|8000000652|01|110101199005180070|08003|||||||||||P336408003201800000001-01|
345|||||P336409001201800000001|T336409001201800000002|181221|山山|8000000652|01|110101199005180118|09001||||||||||||
346|||||P336409001201800000002|T336409001201800000003|181222|山山|8000000652|01|110101199005180118|09001||||||||||||
347|||||P336409001201800000002|T336409001201800000004|181222|山山|8000000652|01|110101199005180118|09001|||||||||||P336409001201800000002-01|
348|||||P336409001201800000002|T336409001201800000003|181222|山山|8000000652|01|110101199005180118|09001||||||||||||
